Source,Target,count,weight
Andrei Gurulyov,Alexander Lukashenko,1,0.012987012987012988
Andrei Gurulyov,Alexander Matsegora,1,0.012987012987012988
Andrei Gurulyov,Almas Aidarov,1,0.012987012987012988
Andrei Gurulyov,Andrei Kartapolov,1,0.012987012987012988
Andrei Gurulyov,Andrey Ivanov,1,0.012987012987012988
Andrei Gurulyov,Andrzej Duda,1,0.012987012987012988
Andrei Gurulyov,Anthony Albanese,1,0.012987012987012988
Andrei Gurulyov,Antony Blinken,1,0.012987012987012988
Andrei Gurulyov,Boris Pistorius,1,0.012987012987012988
Andrei Gurulyov,Dmitry Medvedev,1,0.012987012987012988
Andrei Gurulyov,Dmitry Peskov,1,0.012987012987012988
Andrei Gurulyov,Dmitry Utkin,1,0.012987012987012988
Andrei Gurulyov,Dmytro Kuleba,1,0.012987012987012988
Andrei Gurulyov,Douglas Hickey,1,0.012987012987012988
Andrei Gurulyov,Eduard Petrov,1,0.012987012987012988
Andrei Gurulyov,Gavriil Grigorov Kremlin,1,0.012987012987012988
Andrei Gurulyov,Giorgia Meloni,1,0.012987012987012988
Andrei Gurulyov,Gitanas Nauseda,1,0.012987012987012988
Andrei Gurulyov,Greta Thunberg,1,0.012987012987012988
Andrei Gurulyov,Grigory Karasin,1,0.012987012987012988
Andrei Gurulyov,Hakan Fidan,1,0.012987012987012988
Andrei Gurulyov,Hanna Maliar,1,0.012987012987012988
Andrei Gurulyov,Ihor Terekhov,1,0.012987012987012988
Andrei Gurulyov,Jake Sullivan,1,0.012987012987012988
Andrei Gurulyov,Jens Stoltenberg,1,0.012987012987012988
Andrei Gurulyov,Joe Biden,1,0.012987012987012988
Andrei Gurulyov,Justin Trudeau,1,0.012987012987012988
Andrei Gurulyov,Kassym-Jomart Tokayev,1,0.012987012987012988
Andrei Gurulyov,Li Qiang,1,0.012987012987012988
Andrei Gurulyov,Lloyd Austin,1,0.012987012987012988
Andrei Gurulyov,Margarita Robles,1,0.012987012987012988
Andrei Gurulyov,Maria Zakharova,1,0.012987012987012988
Andrei Gurulyov,Mike Pence,1,0.012987012987012988
Andrei Gurulyov,Mikhail Mishustin,1,0.012987012987012988
Andrei Gurulyov,Narendra Modi,1,0.012987012987012988
Andrei Gurulyov,Olaf Scholz,1,0.012987012987012988
Andrei Gurulyov,Pat Ryder,1,0.012987012987012988
Andrei Gurulyov,Pavel Byrkin Kremlin,1,0.012987012987012988
Andrei Gurulyov,Pavel Krasheninniko,1,0.012987012987012988
Andrei Gurulyov,Ramzan Kadyrov,1,0.012987012987012988
Andrei Gurulyov,Renat Karchaa,1,0.012987012987012988
Andrei Gurulyov,Sauli Niinisto,1,0.012987012987012988
Andrei Gurulyov,Sergei Aksyonov,1,0.012987012987012988
Andrei Gurulyov,Sergei Shoigu,1,0.012987012987012988
Andrei Gurulyov,Sergei Shoygu,1,0.012987012987012988
Andrei Gurulyov,Sergei Sobyanin,1,0.012987012987012988
Andrei Gurulyov,Sergey Lavrov,1,0.012987012987012988
Andrei Gurulyov,Sergey Tyurin,1,0.012987012987012988
Andrei Gurulyov,Serhiy Popko,1,0.012987012987012988
Andrei Gurulyov,Shigeyuki Goto,1,0.012987012987012988
Andrei Gurulyov,Stanislav Rzhitsky,1,0.012987012987012988
Andrei Gurulyov,Tayyip Erdogan,1,0.012987012987012988
Andrei Gurulyov,Tobias Billstrom,1,0.012987012987012988
Andrei Gurulyov,Ulf Kristersson,1,0.012987012987012988
Andrei Gurulyov,Valery Gerasimov,1,0.012987012987012988
Andrei Gurulyov,Vassily Golubev,1,0.012987012987012988
Andrei Gurulyov,Viktor Orban,1,0.012987012987012988
Andrei Gurulyov,Vladimir Putin,1,0.012987012987012988
Andrei Gurulyov,Volodymyr Zelenskyy,1,0.012987012987012988
Andrei Gurulyov,Vyacheslav Volodin,1,0.012987012987012988
Andrei Gurulyov,Yevgeny Popov,1,0.012987012987012988
Andrei Gurulyov,Yevgeny Prigozhin Wagner,1,0.012987012987012988
Andrei Gurulyov,Yuriy Malashko,1,0.012987012987012988
Andrei Kartapolov,Alexander Matsegora,2,0.025974025974025976
Andrei Kartapolov,Almas Aidarov,2,0.025974025974025976
Andrei Kartapolov,Andrey Ivanov,2,0.025974025974025976
Andrei Kartapolov,Anthony Albanese,2,0.025974025974025976
Andrei Kartapolov,Boris Pistorius,2,0.025974025974025976
Andrei Kartapolov,Dmitry Utkin,2,0.025974025974025976
Andrei Kartapolov,Dmytro Kuleba,2,0.025974025974025976
Andrei Kartapolov,Gavriil Grigorov Kremlin,2,0.025974025974025976
Andrei Kartapolov,Giorgia Meloni,2,0.025974025974025976
Andrei Kartapolov,Gitanas Nauseda,2,0.025974025974025976
Andrei Kartapolov,Greta Thunberg,2,0.025974025974025976
